,Date,종가,종목코드,shift,증감,kospi_adr,kosdaq_adr,kospi_pm,kosdaq_pm,coef,intercept,ax+b,순위
474,20230428,6400,A238490,7260.0,-11.84573002754821,90.31,80.1,-1.039999999999992,-0.12000000000000455,[0.10952547],-11.205362830057654,[-0.80044315],361
398,20230109,6250,A238490,6160.0,1.461038961038961,87.49,89.57,3.309999999999988,2.739999999999995,[0.22335169],-22.01945489906949,[-0.80104413],362
189,20220308,9450,A238490,9450.0,0.0,93.74,84.68,-7.450000000000003,-5.61999999999999,[0.1797155],-17.878654696861,[-0.80568176],363
314,20220906,6870,A238490,7670.0,-10.430247718383312,83.93,79.13,3.3500000000000085,5.199999999999989,[0.12850823],-13.019404786306815,[-0.8111233],364
392,20221229,6060,A238490,6430.0,-5.7542768273716955,67.87,68.32,-9.36,-9.950000000000003,[0.30504736],-29.79301750652547,[-0.81351868],365
88,20211008,8130,A238490,9950.0,-18.291457286432163,68.41,57.95,0.7399999999999949,0.9200000000000017,[0.14600104],-14.695778656489518,[-0.8256799],366
32,20210715,11450,A238490,11950.0,-4.184100418410042,86.44,92.2,3.739999999999995,0.25,[0.18641673],-18.540547216312635,[-0.83095784],367
38,20210723,11500,A238490,11500.0,0.0,79.58,87.73,-1.7800000000000011,0.010000000000005116,[0.19567749],-19.421595217046693,[-0.83223324],368
191,20220311,9470,A238490,9580.0,-1.1482254697286012,98.37,90.59,-3.719999999999999,-3.0900000000000034,[0.22807243],-22.503570923484805,[-0.83669039],369
78,20210923,9690,A238490,10350.0,-6.3768115942028984,100.98,92.53,-17.08,-14.14,[-0.10620986],9.23857858148939,[-0.85135791],370
350,20221101,5810,A238490,6320.0,-8.069620253164556,111.58,107.12,9.730000000000004,6.140000000000001,[0.09054687],-9.464092687012432,[-0.86213988],371
167,20220203,9110,A238490,9760.0,-6.659836065573771,70.98,69.61,5.140000000000001,2.9399999999999977,[0.1865552],-18.58510438408216,[-0.86236057],372
387,20221222,6050,A238490,6410.0,-5.61622464898596,87.87,83.05,-0.3199999999999932,-3.1899999999999977,[0.10387744],-10.735004705076852,[-0.86664765],373
98,20211025,8780,A238490,8970.0,-2.118171683389075,91.31,84.74,8.049999999999997,5.959999999999994,[0.26190223],-25.762950540102473,[-0.88223835],374
18,20210625,11850,A238490,11750.0,0.851063829787234,98.53,96.98,-0.519999999999996,-1.3699999999999903,[0.04556918],-5.225498132643103,[-0.89642606],375
258,20220617,6730,A238490,7780.0,-13.496143958868895,67.83,65.41,-0.7199999999999989,-0.9500000000000028,[0.2470928],-24.37050039794583,[-0.89668487],376
435,20230306,6140,A238490,6440.0,-4.658385093167702,86.12,88.1,0.4399999999999977,1.6499999999999915,[0.18775819],-18.744577785950963,[-0.90754991],377
118,20211122,9920,A238490,9230.0,7.475622968580716,68.54,79.62,-3.1799999999999926,-1.6099999999999994,[0.18007894],-18.01564363379481,[-0.90814393],378
429,20230223,6380,A238490,6420.0,-0.6230529595015576,96.76,98.42,-2.4599999999999937,-1.1799999999999926,[0.17765718],-17.787032811112272,[-0.90960106],379
396,20230105,6100,A238490,6270.0,-2.711323763955343,77.02,77.82,3.1799999999999926,2.4199999999999875,[0.30639884],-30.03216902160947,[-0.92427881],380
148,20220104,10150,A238490,9700.0,4.639175257731959,105.53,107.49,-0.7099999999999937,1.3399999999999892,[0.21138476],-21.00802598576655,[-0.92647381],381
275,20220712,6080,A238490,6320.0,-3.79746835443038,76.44,82.3,-0.980000000000004,-1.5100000000000051,[0.33220103],-32.487399511362796,[-0.92830145],382
232,20220510,8320,A238490,9030.0,-7.862679955703211,82.25,73.34,-3.030000000000001,-0.4200000000000017,[0.10251749],-10.6724875836413,[-0.93332602],383
335,20221011,6320,A238490,7900.0,-20.0,66.81,66.66,-1.1799999999999926,-1.8200000000000074,[0.25371068],-25.041048744200584,[-0.93853402],384
155,20220113,9610,A238490,9750.0,-1.435897435897436,98.59,96.61,1.8700000000000045,0.20999999999999375,[0.07151897],-7.741918058836667,[-0.94761565],385
48,20210806,11100,A238490,11300.0,-1.7699115044247788,92.91,92.5,5.11999999999999,2.9599999999999937,[0.01067599],-1.9697323994372329,[-0.95551302],386
219,20220420,9200,A238490,9100.0,1.098901098901099,109.02,94.9,-0.4200000000000017,-0.1599999999999966,[0.17379535],-17.46653626621798,[-0.95597822],387
221,20220422,9230,A238490,9100.0,1.4285714285714286,107.08,90.25,-0.980000000000004,-3.5799999999999983,[0.20336254],-20.276183268141995,[-0.95674233],388
400,20230111,6230,A238490,6030.0,3.316749585406302,93.11,98.3,3.9399999999999977,6.609999999999999,[0.20280793],-20.2264951955005,[-0.95974201],389
291,20220803,7900,A238490,6090.0,29.720853858784896,131.79,133.21,12.469999999999999,8.940000000000012,[0.15395088],-15.60236744681897,[-0.97703415],390
297,20220811,7610,A238490,7270.0,4.676753782668501,142.03,124.71,10.629999999999995,5.47999999999999,[0.11516017],-11.920609916754453,[-0.98039341],391
381,20221214,6270,A238490,6420.0,-2.336448598130841,94.1,90.07,4.079999999999998,6.339999999999989,[0.14968362],-15.2230115027712,[-1.00306733],392
336,20221012,6180,A238490,7550.0,-18.14569536423841,65.16,64.49,-1.6500000000000057,-2.1700000000000017,[0.21253193],-21.19442760007285,[-1.00389436],393
406,20230119,6180,A238490,5940.0,4.040404040404041,103.13,105.8,-0.21999999999999886,0.1700000000000017,[0.13084003],-13.435287622533352,[-1.00548451],394
185,20220302,9620,A238490,9600.0,0.20833333333333334,133.3,118.09,17.49000000000001,16.08,[0.15518104],-15.760785326948561,[-1.0185865],395
109,20211109,9790,A238490,8570.0,14.23570595099183,92.86,98.72,0.39000000000000057,2.4599999999999937,[0.22585326],-22.475205253380185,[-1.01914587],396
177,20220217,9580,A238490,8820.0,8.616780045351474,85.37,76.32,6.290000000000006,3.6099999999999994,[0.17314056],-17.468881327328386,[-1.02052815],397
447,20230322,5960,A238490,6370.0,-6.436420722135009,69.86,76.48,-3.4599999999999937,-0.8499999999999943,[0.14929121],-15.209555434470962,[-1.02689019],398
440,20230313,6050,A238490,6680.0,-9.431137724550897,74.53,75.43,-0.6299999999999955,1.1200000000000045,[0.2141146],-21.37014522297336,[-1.02925798],399
254,20220613,7470,A238490,7930.0,-5.800756620428752,89.34,85.47,-1.7000000000000028,-0.519999999999996,[0.15670016],-15.92562723237876,[-1.03911228],400
410,20230127,6290,A238490,6180.0,1.779935275080906,116.67,124.22,-2.480000000000004,-3.700000000000003,[0.26660589],-26.37928283674863,[-1.05172295],401
256,20220615,6840,A238490,7940.0,-13.85390428211587,69.9,67.7,-8.36,-8.079999999999998,[0.21075389],-21.079997743742087,[-1.05837801],402
13,20210618,11400,A238490,,,109.55,112.94,5.090000000000003,5.590000000000003,[0.33076436],-32.48296776152701,[-1.06035356],403
260,20220621,6320,A238490,7980.0,-20.80200501253133,66.99,63.65,0.3499999999999943,0.21999999999999886,[0.15263327],-15.562763592367556,[-1.06260248],404
481,20230511,6490,A238490,6910.0,-6.078147612156296,94.02,82.03,-3.680000000000007,-2.569999999999993,[0.16933308],-17.149475579058592,[-1.06283334],405
115,20211117,9320,A238490,8890.0,4.83689538807649,70.1,77.24,-3.280000000000001,-1.4300000000000068,[0.1927501],-19.381396883821736,[-1.07013778],406
61,20210826,10000,A238490,11150.0,-10.31390134529148,79.79,80.47,1.8400000000000034,2.3599999999999994,[0.13476038],-13.884803623058918,[-1.08256785],407
331,20221004,6710,A238490,7060.0,-4.957507082152975,65.05,64.93,10.709999999999994,10.230000000000004,[0.14790715],-15.138639369937552,[-1.08746026],408
313,20220905,6680,A238490,7610.0,-12.220762155059132,80.58,73.93,-6.969999999999999,-6.849999999999994,[0.13791353],-14.200894128461677,[-1.09910887],409
212,20220411,8870,A238490,9310.0,-4.726100966702471,116.93,111.71,4.440000000000012,3.069999999999993,[0.30304987],-19.712734820000907,[-1.10557068],410
468,20230420,6700,A238490,7180.0,-6.685236768802229,120.9,106.9,0.4300000000000068,-1.8999999999999915,[0.20236297],-20.370736159006785,[-1.14625377],411
483,20230515,6130,A238490,6700.0,-8.507462686567164,81.54,71.95,-4.259999999999991,-4.640000000000001,[0.23204092],-23.209016286904163,[-1.16512884],412
312,20220902,6880,A238490,7610.0,-9.592641261498029,87.55,80.78,-3.019999999999996,-4.959999999999994,[0.14403022],-14.866999129592536,[-1.18412862],413
33,20210716,11300,A238490,11850.0,-4.641350210970464,85.9,88.74,-0.539999999999992,-3.460000000000008,[0.13614435],-14.129321631727517,[-1.19560853],414
267,20220630,6270,A238490,7900.0,-20.632911392405063,60.03,59.31,-5.730000000000004,-5.810000000000002,[0.1504053],-15.49956339169683,[-1.21105973],415
486,20230518,6560,A238490,6500.0,0.9230769230769231,82.47,77.58,5.280000000000001,5.109999999999999,[0.25681613],-25.611397510127397,[-1.21386485],416
144,20211228,9770,A238490,9870.0,-1.0131712259371835,134.49,117.86,15.38000000000001,10.25,[0.35062777],-34.529888518937,[-1.22025075],417
247,20220531,8050,A238490,8320.0,-3.245192307692308,84.17,83.67,2.3599999999999994,2.450000000000003,[0.30137713],-29.868817834851047,[-1.23799022],418
26,20210707,11350,A238490,11450.0,-0.8733624454148471,90.19,100.36,-1.8900000000000006,0.21999999999999886,[0.16993357],-17.390231508148812,[-1.24654214],419
380,20221213,6240,A238490,6190.0,0.8077544426494345,90.02,83.73,-3.5799999999999983,-4.839999999999989,[0.31246603],-30.984987277100345,[-1.30071443],420
164,20220126,8790,A238490,9990.0,-12.012012012012011,64.83,71.15,-0.6299999999999955,0.28000000000000114,[0.12170985],-12.875153677865049,[-1.31271799],421
491,20230525,6330,A238490,6470.0,-2.1638330757341575,97.16,95.34,-1.1599999999999966,1.3700000000000045,[0.14441679],-15.054491697798266,[-1.33489659],422
290,20220802,7980,A238490,6080.0,31.25,119.32,124.27,-16.400000000000006,-17.769999999999996,[0.20947791],-21.24344417625136,[-1.34304238],423
55,20210818,10100,A238490,11300.0,-10.619469026548673,74.43,73.01,7.8700000000000045,5.969999999999999,[0.23666736],-23.831865772260148,[-1.34846662],424
401,20230112,6230,A238490,6060.0,2.8052805280528053,90.17,91.82,-2.9399999999999977,-6.480000000000004,[0.21744468],-22.036009075294206,[-1.3787643],425
174,20220214,9450,A238490,9060.0,4.304635761589404,72.56,66.09,-11.289999999999992,-10.950000000000003,[0.13952207],-14.643981913472881,[-1.38938492],426
285,20220726,7350,A238490,6100.0,20.491803278688526,101.15,107.24,-2.989999999999995,-3.1700000000000017,[0.15967395],-16.565222696178576,[-1.39619719],427
303,20220822,7500,A238490,8070.0,-7.063197026022305,105.55,92.55,-6.079999999999998,-4.780000000000001,[0.36264068],-35.8512730632888,[-1.4004087],428
464,20230414,7020,A238490,6750.0,4.0,115.71,106.79,-1.3100000000000023,-5.069999999999993,[0.14943049],-15.60113633425691,[-1.40523992],429
179,20220221,9510,A238490,8790.0,8.19112627986348,99.45,89.7,4.329999999999998,3.990000000000009,[0.38037044],-37.54697596185581,[-1.41178371],430
470,20230424,6540,A238490,7110.0,-8.016877637130802,111.32,93.42,-3.25,-3.6799999999999926,[0.10260307],-11.203763995832471,[-1.45647271],431
71,20210909,10100,A238490,9930.0,1.7119838872104733,99.8,87.0,-4.700000000000003,-0.010000000000005116,[0.27328615],-27.434556000827513,[-1.47237137],432
255,20220614,7130,A238490,7900.0,-9.746835443037975,78.26,75.78,-11.079999999999998,-9.689999999999998,[0.26703537],-26.862163949891027,[-1.49380378],433
228,20220503,8990,A238490,8830.0,1.8120045300113252,92.55,80.28,-1.1500000000000057,0.01999999999999602,[0.1724313],-17.903154380593083,[-1.52218083],434
14,20210621,11850,A238490,,,107.64,114.56,-1.9099999999999966,1.6200000000000045,[0.19791783],-20.32649377662841,[-1.52430031],435
310,20220831,7150,A238490,7650.0,-6.535947712418301,102.5,96.56,7.299999999999997,7.840000000000003,[0.10297764],-11.309566508415815,[-1.52669055],436
60,20210825,9990,A238490,11150.0,-10.403587443946188,77.95,78.11,0.4300000000000068,1.2600000000000051,[0.15920633],-16.660502176955262,[-1.53590041],437
114,20211116,9470,A238490,9000.0,5.222222222222222,73.38,78.67,-2.740000000000009,-2.969999999999999,[0.22165133],-22.613676760799965,[-1.55680081],438
63,20210830,10350,A238490,11100.0,-6.756756756756757,87.78,86.55,6.939999999999998,5.8999999999999915,[0.24515528],-24.857790867370415,[-1.56803966],439
16,20210623,11800,A238490,11400.0,3.508771929824561,100.47,103.22,-6.1299999999999955,-6.109999999999999,[0.16998422],-17.722392355109935,[-1.57389108],440
20,20210629,11800,A238490,11500.0,2.608695652173913,93.44,94.16,-6.269999999999996,-2.3599999999999994,[0.22095812],-22.59065295561343,[-1.59963152],441
81,20210928,9080,A238490,10200.0,-10.980392156862745,89.73,78.34,-9.319999999999993,-4.280000000000001,[0.22129837],-22.624740174343636,[-1.60139534],442
70,20210908,10150,A238490,10100.0,0.49504950495049505,104.5,87.01,0.12999999999999545,-0.7199999999999989,[0.25508917],-25.842137953111727,[-1.60866636],443
271,20220706,6100,A238490,6840.0,-10.818713450292398,60.24,61.46,-2.8699999999999974,-0.10000000000000142,[0.25718459],-26.05233825236629,[-1.61980176],444
268,20220701,6220,A238490,7760.0,-19.84536082474227,58.63,55.7,-1.3999999999999986,-3.6099999999999994,[0.21832511],-22.370366400499947,[-1.62948095],445
40,20210727,11300,A238490,11450.0,-1.3100436681222707,77.45,83.3,4.450000000000003,1.0799999999999983,[0.25357566],-25.72895099030312,[-1.63926327],446
248,20220602,8020,A238490,8330.0,-3.721488595438175,83.27,81.57,-0.9000000000000057,-2.1000000000000085,[0.11386196],-12.473006930150396,[-1.6561207],447
146,20211230,9850,A238490,9580.0,2.8183716075156577,114.29,110.14,-10.179999999999993,-4.010000000000005,[-0.03602266],1.739985921082145,[-1.68216669],448
343,20221021,5730,A238490,6740.0,-14.985163204747776,70.71,70.32,-1.960000000000008,-2.3600000000000136,[0.20441859],-21.118831544621536,[-1.69906529],449
352,20221103,5800,A238490,5860.0,-1.023890784982935,103.5,99.52,1.5600000000000023,3.019999999999996,[0.16615846],-17.49771817221879,[-1.7126642],450
383,20221216,6160,A238490,6450.0,-4.496124031007752,94.94,91.5,-1.2999999999999972,-0.8599999999999994,[0.25204503],-25.704815991273183,[-1.76053835],451
151,20220107,10000,A238490,9650.0,3.6269430051813467,95.32,95.39,-0.30000000000001137,0.7399999999999949,[0.11913867],-13.138153041667744,[-1.81997958],452
125,20211201,8990,A238490,9480.0,-5.168776371308017,60.18,66.96,8.07,7.959999999999994,[0.19139132],-20.020363084587665,[-1.83818745],453
156,20220114,9560,A238490,10050.0,-4.875621890547264,93.58,92.74,-5.010000000000005,-3.8700000000000045,[0.14236522],-15.413760405404139,[-1.88906446],454
466,20230418,6910,A238490,7070.0,-2.263083451202263,113.67,105.29,-3.0900000000000034,-0.4199999999999875,[0.33439874],-33.70916327230052,[-1.94128263],455
444,20230317,5990,A238490,6380.0,-6.112852664576803,74.75,79.37,-0.06999999999999318,1.6000000000000085,[0.14822786],-16.048264581855676,[-1.96661776],456
302,20220819,7480,A238490,7900.0,-5.3164556962025316,111.63,97.33,-8.63000000000001,-8.090000000000003,[0.22556109],-23.43671300088026,[-2.00840932],457
342,20221020,5880,A238490,6270.0,-6.220095693779904,72.67,72.68,-6.909999999999997,-7.069999999999993,[0.13723008],-15.05208450236091,[-2.01522689],458
349,20221031,5740,A238490,6810.0,-15.712187958883995,101.85,100.98,2.0999999999999943,3.8200000000000074,[0.19174527],-20.242267791576033,[-2.02646758],459
404,20230117,6190,A238490,5860.0,5.631399317406143,99.06,98.52,-1.2000000000000028,-2.3599999999999994,[0.17791279],-18.949159386264373,[-2.04744434],460
218,20220419,9140,A238490,9100.0,0.43956043956043955,109.44,95.06,0.45000000000000284,1.1400000000000006,[0.18428108],-19.554792832665846,[-2.04809027],461
438,20230309,5970,A238490,6680.0,-10.62874251497006,79.79,79.2,-3.6299999999999955,-3.75,[0.22007793],-22.97484594992008,[-2.06744281],462
262,20220623,5900,A238490,8050.0,-26.70807453416149,60.36,57.28,-1.0799999999999983,-0.9699999999999989,[0.29954827],-30.59025801876324,[-2.1331719],463
34,20210719,11300,A238490,11750.0,-3.829787234042553,86.56,89.48,0.6599999999999966,0.7400000000000091,[0.25175691],-26.054142124204162,[-2.13723609],464
45,20210803,11150,A238490,11400.0,-2.1929824561403506,69.92,73.07,-3.789999999999992,-2.190000000000012,[0.12607976],-14.140782872528048,[-2.16320559],465
178,20220218,9600,A238490,8630.0,11.239860950173812,95.12,85.71,9.75,9.39,[0.20552046],-21.795932993202314,[-2.27148964],466
131,20211209,9580,A238490,9250.0,3.567567567567568,96.32,102.38,9.309999999999988,8.920000000000002,[0.17801659],-19.189669394720273,[-2.27809328],467
473,20230427,6310,A238490,7050.0,-10.49645390070922,91.35,80.22,-4.0,-0.9699999999999989,[0.35913727],-36.400570141554915,[-2.28252944],468
365,20221122,6190,A238490,5810.0,6.540447504302927,122.22,104.66,1.1700000000000017,-4.060000000000002,[0.27612235],-28.54800557476763,[-2.31638192],469
344,20221024,5800,A238490,6540.0,-11.314984709480122,76.27,77.43,5.560000000000002,7.110000000000014,[0.26241459],-27.410709753695727,[-2.4813238],470
292,20220804,7740,A238490,6070.0,27.51235584843493,124.34,127.65,-7.449999999999989,-5.560000000000002,[0.11785061],-13.788072228906639,[-2.59226402],471
198,20220322,9300,A238490,9450.0,-1.5873015873015872,117.43,116.03,-1.019999999999996,-2.769999999999996,[0.22352686],-23.83797089661509,[-2.60291911],472
324,20220922,7250,A238490,7190.0,0.8344923504867872,81.8,82.11,1.8699999999999903,1.6599999999999966,[0.10900666],-12.992003806930228,[-2.63637072],473
35,20210720,11300,A238490,11800.0,-4.23728813559322,78.73,85.12,-7.829999999999998,-4.359999999999999,[0.19575656],-21.281018626684713,[-2.68414553],474
441,20230314,5800,A238490,6680.0,-13.17365269461078,69.29,70.69,-5.239999999999995,-4.740000000000009,[0.25474237],-26.89890112197697,[-2.69837635],475
266,20220629,6240,A238490,7990.0,-21.90237797246558,65.76,65.12,-5.969999999999999,-4.959999999999994,[0.01982977],-4.628884619527424,[-2.74505673],476
199,20220323,9350,A238490,9560.0,-2.1966527196652716,121.05,116.65,3.6199999999999903,0.6200000000000045,[0.12816092],-14.924091526470953,[-2.74880438],477
360,20221115,6270,A238490,5850.0,7.179487179487179,125.54,114.81,-5.989999999999995,-2.9299999999999926,[0.16876738],-19.047627535336893,[-3.01472657],478
493,20230530,8220,A238490,6630.0,23.981900452488688,95.61,96.01,1.1700000000000017,1.1600000000000108,[-0.02036262],-1.1719238903081663,[-3.10637253],479
213,20220412,8830,A238490,9300.0,-5.053763440860215,115.05,108.51,-1.8800000000000097,-3.1999999999999886,[0.21640073],-23.755031743149527,[-3.19696262],480
30,20210713,11400,A238490,11800.0,-3.389830508474576,86.46,94.57,4.849999999999994,4.329999999999998,[0.18576375],-20.84523830410221,[-3.19768253],481
490,20230524,6320,A238490,6560.0,-3.6585365853658534,98.32,93.97,4.719999999999999,2.239999999999995,[0.07896446],-10.707681827266779,[-3.20605766],482
413,20230201,6200,A238490,6250.0,-0.8,139.24,145.62,11.129999999999995,10.990000000000009,[0.21729245],-23.855965565898078,[-3.2131831],483
152,20220110,9760,A238490,9550.0,2.1989528795811517,91.39,92.26,-3.9299999999999926,-3.1299999999999955,[0.25318757],-27.446521456912574,[-3.39370222],484
361,20221116,6300,A238490,5790.0,8.808290155440414,129.92,118.1,4.379999999999981,3.289999999999992,[0.26244505],-28.391586876531072,[-3.45930702],485
237,20220517,8050,A238490,8960.0,-10.15625,80.26,78.17,1.4100000000000108,4.159999999999997,[-0.00629215],-2.931159601955928,[-3.5289142],486
347,20221027,5840,A238490,6940.0,-15.85014409221902,93.43,94.22,7.760000000000005,6.0,[0.13334987],-16.39125316813965,[-3.72301542],487
150,20220106,9850,A238490,9530.0,3.3578174186778593,95.62,94.65,-3.259999999999991,-4.659999999999997,[0.21483369],-24.15393516062511,[-3.74473425],488
276,20220713,6090,A238490,6100.0,-0.16393442622950818,85.45,92.03,9.010000000000005,9.730000000000004,[0.28479143],-31.102059010125718,[-4.04687312],489
111,20211111,9480,A238490,8910.0,6.397306397306397,70.93,76.36,-9.269999999999996,-10.379999999999995,[0.37672882],-40.10614085540729,[-4.31690318],490
448,20230323,6540,A238490,6300.0,3.8095238095238098,71.19,77.24,1.3299999999999983,0.7599999999999909,[0.09730149],-13.595841306985793,[-4.35219942],491
84,20211001,8830,A238490,10300.0,-14.271844660194175,73.75,64.76,-9.180000000000007,-6.069999999999993,[0.36878343],-39.91230420286185,[-4.87787802],492
170,20220208,9600,A238490,9610.0,-0.10405827263267431,79.75,77.24,1.8599999999999994,1.3399999999999892,[0.13486509],-19.139445725349095,[-6.32726205],493
11,20210616,11450,A238490,,,104.28,106.9,-1.1899999999999977,-1.009999999999991,[0.22675027],-28.994703499460023,[-7.45342807],494
